2023-07-13 21:35:21.598563 Antivorovator.py started
2023-07-14 01:53:28.857954 SecurityChannelState: 1
2023-07-14 01:53:43.926291 SecurityChannelState: 1
2023-07-14 01:53:58.994156 SecurityChannelState: 1
2023-07-14 01:54:14.068561 SecurityChannelState: 1
2023-07-14 01:54:29.134224 SecurityChannelState: 1
2023-07-14 01:54:44.202043 SecurityChannelState: 1
2023-07-14 01:54:59.258423 SecurityChannelState: 1
2023-07-14 01:55:14.323075 SecurityChannelState: 1
2023-07-14 01:55:29.344816 SecurityChannelState: 1
2023-07-14 01:55:44.402208 SecurityChannelState: 1
2023-07-14 01:55:59.457768 SecurityChannelState: 1
2023-07-14 01:56:14.526131 SecurityChannelState: 1
2023-07-14 01:56:29.589117 SecurityChannelState: 1
2023-07-14 01:56:44.658148 SecurityChannelState: 1
2023-07-14 01:56:59.731665 SecurityChannelState: 1
2023-07-14 01:57:14.802847 SecurityChannelState: 1
2023-07-14 01:57:29.870502 SecurityChannelState: 1
2023-07-14 01:57:44.929722 SecurityChannelState: 1
2023-07-14 01:57:59.997816 SecurityChannelState: 1
2023-07-14 01:58:15.066354 SecurityChannelState: 1
2023-07-14 01:58:30.138470 SecurityChannelState: 1
2023-07-14 01:58:45.210408 SecurityChannelState: 1
2023-07-14 01:59:00.277820 SecurityChannelState: 1
2023-07-14 01:59:15.345830 SecurityChannelState: 1
2023-07-14 01:59:30.413743 SecurityChannelState: 1
2023-07-14 01:59:45.486916 SecurityChannelState: 1
2023-07-14 02:00:00.553797 SecurityChannelState: 1
2023-07-14 02:00:15.621511 SecurityChannelState: 1
2023-07-14 02:00:30.690068 SecurityChannelState: 1
2023-07-14 02:00:45.745886 SecurityChannelState: 1
2023-07-14 02:01:00.814086 SecurityChannelState: 1
2023-07-14 02:01:15.882048 SecurityChannelState: 1
2023-07-14 02:01:30.949912 SecurityChannelState: 1
2023-07-14 02:01:46.013463 SecurityChannelState: 1
2023-07-14 02:02:01.070997 SecurityChannelState: 1
2023-07-14 02:02:16.142545 SecurityChannelState: 1
2023-07-14 02:02:31.214750 SecurityChannelState: 1
2023-07-14 02:02:46.282042 SecurityChannelState: 1
2023-07-14 02:03:01.354103 SecurityChannelState: 1
2023-07-14 02:03:16.421742 SecurityChannelState: 1
2023-07-14 02:03:31.489361 SecurityChannelState: 1
2023-07-14 02:03:46.550044 SecurityChannelState: 1
2023-07-14 02:04:01.609248 SecurityChannelState: 1
2023-07-14 02:04:16.670174 SecurityChannelState: 1
2023-07-14 02:04:31.737112 SecurityChannelState: 1
2023-07-14 02:04:46.793777 SecurityChannelState: 1
2023-07-14 02:05:01.849696 SecurityChannelState: 1
2023-07-14 02:05:16.918518 SecurityChannelState: 1
2023-07-14 02:05:31.973665 SecurityChannelState: 1
2023-07-14 02:05:47.029770 SecurityChannelState: 1
2023-07-14 02:06:02.098511 SecurityChannelState: 1
2023-07-14 02:06:17.158598 SecurityChannelState: 1
2023-07-14 02:06:32.222214 SecurityChannelState: 1
2023-07-14 02:06:47.294080 SecurityChannelState: 1
2023-07-14 02:07:02.358101 SecurityChannelState: 1
2023-07-14 02:07:17.422173 SecurityChannelState: 1
2023-07-14 02:07:32.490152 SecurityChannelState: 1
2023-07-14 02:07:47.558952 SecurityChannelState: 1
2023-07-14 02:08:02.624819 SecurityChannelState: 1
2023-07-14 02:08:17.690055 SecurityChannelState: 1
2023-07-14 02:08:32.753599 SecurityChannelState: 1
2023-07-14 02:08:47.821523 SecurityChannelState: 1
2023-07-14 02:09:02.889371 SecurityChannelState: 1
2023-07-14 02:09:17.957773 SecurityChannelState: 1
2023-07-14 02:09:33.021680 SecurityChannelState: 1
2023-07-14 02:09:48.090087 SecurityChannelState: 1
2023-07-14 02:10:03.154176 SecurityChannelState: 1
2023-07-14 02:10:18.221812 SecurityChannelState: 1
2023-07-14 02:10:33.290214 SecurityChannelState: 1
2023-07-14 02:10:48.346169 SecurityChannelState: 1
2023-07-14 02:11:03.410682 SecurityChannelState: 1
2023-07-14 02:11:18.479858 SecurityChannelState: 1
2023-07-14 02:11:33.550542 SecurityChannelState: 1
2023-07-14 02:11:48.613828 SecurityChannelState: 1
2023-07-14 02:12:03.685757 SecurityChannelState: 1
2023-07-14 02:12:18.754001 SecurityChannelState: 1
2023-07-14 02:12:33.816714 SecurityChannelState: 1
2023-07-14 02:12:48.882405 SecurityChannelState: 1
2023-07-14 02:13:03.949732 SecurityChannelState: 1
2023-07-14 02:13:19.018318 SecurityChannelState: 1
2023-07-14 02:13:34.074449 SecurityChannelState: 1
2023-07-14 02:13:49.146059 SecurityChannelState: 1
2023-07-14 02:14:04.218806 SecurityChannelState: 1
2023-07-14 02:14:19.286807 SecurityChannelState: 1
2023-07-14 02:14:34.353153 SecurityChannelState: 1
2023-07-14 02:14:49.427668 SecurityChannelState: 1
2023-07-14 02:15:04.495730 SecurityChannelState: 1
2023-07-14 02:15:19.562560 SecurityChannelState: 1
2023-07-14 02:15:34.629493 SecurityChannelState: 1
2023-07-14 02:15:49.694937 SecurityChannelState: 1
2023-07-14 02:16:04.754099 SecurityChannelState: 1
2023-07-14 02:16:19.821508 SecurityChannelState: 1
2023-07-14 02:16:34.886168 SecurityChannelState: 1
2023-07-14 02:16:49.941944 SecurityChannelState: 1
2023-07-14 02:17:05.017317 SecurityChannelState: 1
2023-07-14 02:17:20.091222 SecurityChannelState: 1
2023-07-14 02:17:35.163297 SecurityChannelState: 1
2023-07-14 02:17:50.223450 SecurityChannelState: 1
2023-07-14 02:18:05.294882 SecurityChannelState: 1
2023-07-14 02:18:20.357952 SecurityChannelState: 1
2023-07-14 02:18:35.426484 SecurityChannelState: 1
2023-07-14 02:18:50.490184 SecurityChannelState: 1
2023-07-14 02:19:05.560469 SecurityChannelState: 1
2023-07-14 02:19:20.622098 SecurityChannelState: 1
2023-07-14 02:19:35.697632 SecurityChannelState: 1
2023-07-14 02:19:50.728634 SecurityChannelState: 1
2023-07-14 02:20:05.798146 SecurityChannelState: 1
2023-07-14 02:20:20.865980 SecurityChannelState: 1
2023-07-14 02:20:35.930259 SecurityChannelState: 1
2023-07-14 02:20:50.997079 SecurityChannelState: 1
2023-07-14 02:21:06.065805 SecurityChannelState: 1
2023-07-14 02:21:21.122432 SecurityChannelState: 1
2023-07-14 02:21:36.190148 SecurityChannelState: 1
2023-07-14 02:21:51.259201 SecurityChannelState: 1
2023-07-14 02:22:06.322917 SecurityChannelState: 1
2023-07-14 02:22:21.396194 SecurityChannelState: 1
2023-07-14 02:22:36.458406 SecurityChannelState: 1
2023-07-14 02:22:51.522095 SecurityChannelState: 1
2023-07-14 02:23:06.589854 SecurityChannelState: 1
2023-07-14 02:23:21.658797 SecurityChannelState: 1
2023-07-14 02:23:36.730404 SecurityChannelState: 1
2023-07-14 02:23:51.791251 SecurityChannelState: 1
2023-07-14 02:24:06.857345 SecurityChannelState: 1
2023-07-14 02:24:21.924646 SecurityChannelState: 1
2023-07-14 02:24:36.992916 SecurityChannelState: 1
2023-07-14 02:24:52.062455 SecurityChannelState: 1
2023-07-14 02:25:07.130047 SecurityChannelState: 1
2023-07-14 02:25:22.200404 SecurityChannelState: 1
2023-07-14 02:25:37.265653 SecurityChannelState: 1
2023-07-14 02:25:52.330543 SecurityChannelState: 1
2023-07-14 02:26:07.394805 SecurityChannelState: 1
2023-07-14 02:26:22.462035 SecurityChannelState: 1
2023-07-14 02:26:37.533949 SecurityChannelState: 1
2023-07-14 02:26:52.596918 SecurityChannelState: 1
2023-07-14 02:27:07.668008 SecurityChannelState: 1
2023-07-14 02:27:22.736689 SecurityChannelState: 1
2023-07-14 02:27:37.805208 SecurityChannelState: 1
2023-07-14 02:27:52.878985 SecurityChannelState: 1
2023-07-14 02:28:07.946351 SecurityChannelState: 1
2023-07-14 02:28:23.015292 SecurityChannelState: 1
2023-07-14 02:28:38.083210 SecurityChannelState: 1
2023-07-14 02:28:53.153782 SecurityChannelState: 1
2023-07-14 02:29:08.221582 SecurityChannelState: 1
2023-07-14 02:29:23.282915 SecurityChannelState: 1
2023-07-14 02:29:38.349700 SecurityChannelState: 1
2023-07-14 02:29:53.416935 SecurityChannelState: 1
2023-07-14 02:30:08.488504 SecurityChannelState: 1
2023-07-14 02:30:23.553655 SecurityChannelState: 1
2023-07-14 02:30:38.621912 SecurityChannelState: 1
2023-07-14 02:30:53.686436 SecurityChannelState: 1
2023-07-14 02:31:08.757990 SecurityChannelState: 1
2023-07-14 02:31:23.814509 SecurityChannelState: 1
2023-07-14 02:31:38.869638 SecurityChannelState: 1
2023-07-14 02:31:53.942005 SecurityChannelState: 1
2023-07-14 02:32:09.006049 SecurityChannelState: 1
2023-07-14 02:32:24.072113 SecurityChannelState: 1
2023-07-14 02:32:39.141918 SecurityChannelState: 1
2023-07-14 02:32:54.204411 SecurityChannelState: 1
2023-07-14 02:33:09.272639 SecurityChannelState: 1
2023-07-14 02:33:24.338255 SecurityChannelState: 1
2023-07-14 02:33:39.406133 SecurityChannelState: 1
2023-07-14 02:33:54.465945 SecurityChannelState: 1
2023-07-14 02:34:09.529628 SecurityChannelState: 1
2023-07-14 02:34:24.594260 SecurityChannelState: 1
2023-07-14 02:34:39.658980 SecurityChannelState: 1
2023-07-14 02:34:54.726536 SecurityChannelState: 1
2023-07-14 02:35:09.794699 SecurityChannelState: 1
2023-07-14 02:35:24.853970 SecurityChannelState: 1
2023-07-14 02:35:39.916562 SecurityChannelState: 1
2023-07-14 02:35:54.987466 SecurityChannelState: 1
2023-07-14 02:36:10.051667 SecurityChannelState: 1
2023-07-14 02:36:25.116348 SecurityChannelState: 1
2023-07-14 02:36:40.180553 SecurityChannelState: 1
2023-07-14 02:36:55.246235 SecurityChannelState: 1
2023-07-14 02:37:10.309652 SecurityChannelState: 1
2023-07-14 02:37:25.374101 SecurityChannelState: 1
2023-07-14 02:37:40.430121 SecurityChannelState: 1
2023-07-14 02:37:55.492996 SecurityChannelState: 1
2023-07-14 02:38:10.557917 SecurityChannelState: 1
2023-07-14 02:38:25.625867 SecurityChannelState: 1
2023-07-14 02:38:40.692562 SecurityChannelState: 1
2023-07-14 02:38:55.750924 SecurityChannelState: 1
2023-07-14 02:39:10.822362 SecurityChannelState: 1
2023-07-14 02:39:25.894049 SecurityChannelState: 1
2023-07-14 02:39:40.961391 SecurityChannelState: 1
2023-07-14 02:39:56.020280 SecurityChannelState: 1
2023-07-14 02:40:11.078177 SecurityChannelState: 1
2023-07-14 02:40:26.142236 SecurityChannelState: 1
2023-07-14 02:40:41.206749 SecurityChannelState: 1
2023-07-14 02:40:56.273569 SecurityChannelState: 1
2023-07-14 02:41:11.343720 SecurityChannelState: 1
2023-07-14 02:41:26.410329 SecurityChannelState: 1
2023-07-14 02:41:41.474670 SecurityChannelState: 1
2023-07-14 02:41:56.541656 SecurityChannelState: 1
2023-07-14 02:42:11.605212 SecurityChannelState: 1
2023-07-14 02:42:26.674101 SecurityChannelState: 1
2023-07-14 02:42:41.730192 SecurityChannelState: 1
2023-07-14 02:42:56.754800 SecurityChannelState: 1
2023-07-14 02:43:11.822121 SecurityChannelState: 1
2023-07-14 02:43:26.889859 SecurityChannelState: 1
2023-07-14 02:43:41.954612 SecurityChannelState: 1
2023-07-14 02:43:56.979969 SecurityChannelState: 1
2023-07-14 02:44:12.052143 SecurityChannelState: 1
2023-07-14 02:44:27.121862 SecurityChannelState: 1
2023-07-14 02:44:42.185000 SecurityChannelState: 1
2023-07-14 02:44:57.248564 SecurityChannelState: 1
2023-07-14 02:45:12.306142 SecurityChannelState: 1
2023-07-14 02:45:27.371113 SecurityChannelState: 1
2023-07-14 02:45:42.428858 SecurityChannelState: 1
2023-07-14 02:45:57.499454 SecurityChannelState: 1
2023-07-14 02:46:12.566325 SecurityChannelState: 1
2023-07-14 02:46:27.628354 SecurityChannelState: 1
2023-07-14 02:46:42.692658 SecurityChannelState: 1
2023-07-14 02:46:57.751642 SecurityChannelState: 1
2023-07-14 02:47:12.780498 SecurityChannelState: 1
2023-07-14 02:47:27.848271 SecurityChannelState: 1
2023-07-14 02:47:42.914278 SecurityChannelState: 1
2023-07-14 02:47:57.980049 SecurityChannelState: 1
2023-07-14 02:48:13.044642 SecurityChannelState: 1
2023-07-14 02:48:28.098284 SecurityChannelState: 1
2023-07-14 02:48:43.165777 SecurityChannelState: 1
2023-07-14 02:48:58.234301 SecurityChannelState: 1
2023-07-14 02:49:13.293132 SecurityChannelState: 1
2023-07-14 02:49:28.357925 SecurityChannelState: 1
2023-07-14 02:49:43.420985 SecurityChannelState: 1
2023-07-14 02:49:58.488353 SecurityChannelState: 1
2023-07-14 02:50:13.554473 SecurityChannelState: 1
2023-07-14 02:50:28.620393 SecurityChannelState: 1
2023-07-14 02:50:43.689140 SecurityChannelState: 1
2023-07-14 02:50:58.753254 SecurityChannelState: 1
2023-07-14 02:51:13.821129 SecurityChannelState: 1
2023-07-14 02:51:28.891180 SecurityChannelState: 1
2023-07-14 02:51:43.957824 SecurityChannelState: 1
2023-07-14 02:51:59.018809 SecurityChannelState: 1
2023-07-14 02:52:14.076694 SecurityChannelState: 1
2023-07-14 02:52:29.137192 SecurityChannelState: 1
2023-07-14 02:52:44.189669 SecurityChannelState: 1
2023-07-14 02:52:59.260568 SecurityChannelState: 1
2023-07-14 02:53:14.314063 SecurityChannelState: 1
2023-07-14 02:53:29.378945 SecurityChannelState: 1
2023-07-14 02:53:44.448513 SecurityChannelState: 1
2023-07-14 02:53:59.513885 SecurityChannelState: 1
2023-07-14 02:54:14.582853 SecurityChannelState: 1
2023-07-14 02:54:29.649525 SecurityChannelState: 1
2023-07-14 02:54:44.717694 SecurityChannelState: 1
2023-07-14 02:54:59.773786 SecurityChannelState: 1
2023-07-14 02:55:14.841816 SecurityChannelState: 1
2023-07-14 02:55:29.907361 SecurityChannelState: 1
2023-07-14 02:55:44.935453 SecurityChannelState: 1
2023-07-14 02:56:00.001070 SecurityChannelState: 1
2023-07-14 02:56:15.061138 SecurityChannelState: 1
2023-07-14 02:56:30.119352 SecurityChannelState: 1
2023-07-14 02:56:45.185965 SecurityChannelState: 1
2023-07-14 02:57:00.250795 SecurityChannelState: 1
2023-07-14 02:57:15.317765 SecurityChannelState: 1
2023-07-14 02:57:30.379408 SecurityChannelState: 1
2023-07-14 02:57:45.442119 SecurityChannelState: 1
2023-07-14 02:58:00.512608 SecurityChannelState: 1
2023-07-14 02:58:15.579679 SecurityChannelState: 1
2023-07-14 02:58:30.645435 SecurityChannelState: 1
2023-07-14 02:58:45.664094 SecurityChannelState: 1
2023-07-14 02:59:00.731174 SecurityChannelState: 1
2023-07-14 02:59:15.801801 SecurityChannelState: 1
2023-07-14 02:59:30.872764 SecurityChannelState: 1
2023-07-14 02:59:45.931156 SecurityChannelState: 1
2023-07-14 03:00:00.959871 SecurityChannelState: 1
2023-07-14 03:00:16.021226 SecurityChannelState: 1
2023-07-14 03:00:31.085374 SecurityChannelState: 1
2023-07-14 03:00:46.154111 SecurityChannelState: 1
2023-07-14 03:01:01.220261 SecurityChannelState: 1
2023-07-14 03:01:16.288629 SecurityChannelState: 1
2023-07-14 03:01:31.354025 SecurityChannelState: 1
2023-07-14 03:01:46.425483 SecurityChannelState: 1
2023-07-14 03:02:01.492806 SecurityChannelState: 1
2023-07-14 03:02:16.556179 SecurityChannelState: 1
2023-07-14 03:02:31.626017 SecurityChannelState: 1
2023-07-14 03:02:46.653473 SecurityChannelState: 1
2023-07-14 03:03:01.713049 SecurityChannelState: 1
2023-07-14 03:03:16.781854 SecurityChannelState: 1
2023-07-14 03:03:31.832987 SecurityChannelState: 1
2023-07-14 03:03:46.897390 SecurityChannelState: 1
2023-07-14 03:04:01.965407 SecurityChannelState: 1
2023-07-14 03:04:17.028357 SecurityChannelState: 1
2023-07-14 03:04:32.092660 SecurityChannelState: 1
2023-07-14 03:04:47.154601 SecurityChannelState: 1
2023-07-14 03:05:02.221407 SecurityChannelState: 1
2023-07-14 03:05:17.285491 SecurityChannelState: 1
2023-07-14 03:05:32.354649 SecurityChannelState: 1
2023-07-14 03:05:47.422292 SecurityChannelState: 1
2023-07-14 03:06:02.477684 SecurityChannelState: 1
2023-07-14 03:06:17.533996 SecurityChannelState: 1
2023-07-14 03:06:32.598460 SecurityChannelState: 1
2023-07-14 03:06:47.654818 SecurityChannelState: 1
2023-07-14 03:07:02.717598 SecurityChannelState: 1
2023-07-14 03:07:17.780844 SecurityChannelState: 1
2023-07-14 03:07:32.846101 SecurityChannelState: 1
2023-07-14 03:07:47.915946 SecurityChannelState: 1
2023-07-14 03:08:02.980370 SecurityChannelState: 1
2023-07-14 03:08:18.041207 SecurityChannelState: 1
2023-07-14 03:08:33.112947 SecurityChannelState: 1
2023-07-14 03:08:48.171287 SecurityChannelState: 1
2023-07-14 03:09:03.238011 SecurityChannelState: 1
2023-07-14 03:09:18.310141 SecurityChannelState: 1
2023-07-14 03:09:33.375496 SecurityChannelState: 1
2023-07-14 03:09:48.444573 SecurityChannelState: 1
2023-07-14 03:10:03.508771 SecurityChannelState: 1
2023-07-14 03:10:18.565736 SecurityChannelState: 1
2023-07-14 03:10:33.633420 SecurityChannelState: 1
2023-07-14 03:10:48.701847 SecurityChannelState: 1
2023-07-14 03:11:03.756671 SecurityChannelState: 1
2023-07-14 03:11:18.821388 SecurityChannelState: 1
2023-07-14 03:11:33.872899 SecurityChannelState: 1
2023-07-14 03:11:48.937159 SecurityChannelState: 1
2023-07-14 03:12:04.006773 SecurityChannelState: 1
2023-07-14 03:12:19.074819 SecurityChannelState: 1
2023-07-14 03:12:34.140929 SecurityChannelState: 1
2023-07-14 03:12:49.206239 SecurityChannelState: 1
2023-07-14 03:13:04.274561 SecurityChannelState: 1
2023-07-14 03:13:19.332992 SecurityChannelState: 1
2023-07-14 03:13:34.400349 SecurityChannelState: 1
2023-07-14 03:13:49.468996 SecurityChannelState: 1
2023-07-14 03:14:04.521853 SecurityChannelState: 1
2023-07-14 03:14:19.589276 SecurityChannelState: 1
2023-07-14 03:14:34.652830 SecurityChannelState: 1
2023-07-14 03:14:49.722429 SecurityChannelState: 1
2023-07-14 03:15:04.789246 SecurityChannelState: 1
2023-07-14 03:15:19.852965 SecurityChannelState: 1
2023-07-14 03:15:34.917060 SecurityChannelState: 1
2023-07-14 03:15:49.980823 SecurityChannelState: 1
2023-07-14 03:16:05.049241 SecurityChannelState: 1
2023-07-14 03:16:20.113705 SecurityChannelState: 1
2023-07-14 03:16:35.179399 SecurityChannelState: 1
2023-07-14 03:16:50.250719 SecurityChannelState: 1
2023-07-14 03:17:05.318573 SecurityChannelState: 1
2023-07-14 03:17:20.385098 SecurityChannelState: 1
2023-07-14 03:17:35.450179 SecurityChannelState: 1
2023-07-14 03:17:50.520962 SecurityChannelState: 1
2023-07-14 03:18:05.549174 SecurityChannelState: 1
2023-07-14 03:18:20.612746 SecurityChannelState: 1
2023-07-14 03:18:35.680883 SecurityChannelState: 1
2023-07-14 03:18:50.744493 SecurityChannelState: 1
2023-07-14 03:19:05.809889 SecurityChannelState: 1
2023-07-14 03:19:20.873593 SecurityChannelState: 1
2023-07-14 03:19:35.937289 SecurityChannelState: 1
2023-07-14 03:19:51.004488 SecurityChannelState: 1
2023-07-14 03:20:06.073952 SecurityChannelState: 1
2023-07-14 03:20:21.130775 SecurityChannelState: 1
2023-07-14 03:20:36.194259 SecurityChannelState: 1
2023-07-14 03:20:51.263342 SecurityChannelState: 1
2023-07-14 03:21:06.321240 SecurityChannelState: 1
2023-07-14 03:21:21.389099 SecurityChannelState: 1
2023-07-14 03:21:36.457316 SecurityChannelState: 1
2023-07-14 03:21:51.526153 SecurityChannelState: 1
2023-07-14 03:22:06.580396 SecurityChannelState: 1
2023-07-14 03:22:21.648911 SecurityChannelState: 1
2023-07-14 03:22:36.717696 SecurityChannelState: 1
2023-07-14 03:22:51.785699 SecurityChannelState: 1
2023-07-14 03:23:06.853115 SecurityChannelState: 1
2023-07-14 03:23:21.916662 SecurityChannelState: 1
2023-07-14 03:23:36.982439 SecurityChannelState: 1
2023-07-14 03:23:52.053594 SecurityChannelState: 1
2023-07-14 03:24:07.120919 SecurityChannelState: 1
2023-07-14 03:24:22.189200 SecurityChannelState: 1
2023-07-14 03:24:37.253324 SecurityChannelState: 1
2023-07-14 03:24:52.325731 SecurityChannelState: 1
2023-07-14 03:25:07.394559 SecurityChannelState: 1
2023-07-14 03:25:22.425348 SecurityChannelState: 1
2023-07-14 03:25:37.489185 SecurityChannelState: 1
2023-07-14 03:25:52.556397 SecurityChannelState: 1
2023-07-14 03:26:07.623684 SecurityChannelState: 1
2023-07-14 03:26:22.690583 SecurityChannelState: 1
2023-07-14 03:26:37.744342 SecurityChannelState: 1
2023-07-14 03:26:52.810791 SecurityChannelState: 1
2023-07-14 03:27:07.876832 SecurityChannelState: 1
2023-07-14 03:27:22.941344 SecurityChannelState: 1
2023-07-14 03:27:38.004548 SecurityChannelState: 1
2023-07-14 03:27:53.073222 SecurityChannelState: 1
2023-07-14 03:28:08.141811 SecurityChannelState: 1
2023-07-14 03:28:23.210728 SecurityChannelState: 1
2023-07-14 03:28:38.277089 SecurityChannelState: 1
2023-07-14 03:28:53.344805 SecurityChannelState: 1
2023-07-14 03:29:08.408275 SecurityChannelState: 1
2023-07-14 03:29:23.466824 SecurityChannelState: 1
2023-07-14 03:29:38.535380 SecurityChannelState: 1
2023-07-14 03:29:53.603035 SecurityChannelState: 1
2023-07-14 03:30:08.670526 SecurityChannelState: 1
2023-07-14 03:30:23.730034 SecurityChannelState: 1
2023-07-14 03:30:38.804649 SecurityChannelState: 1
2023-07-14 03:30:53.869559 SecurityChannelState: 1
2023-07-14 03:31:08.929782 SecurityChannelState: 1
2023-07-14 03:31:23.993902 SecurityChannelState: 1
2023-07-14 03:31:39.053555 SecurityChannelState: 1
2023-07-14 03:31:54.116093 SecurityChannelState: 1
2023-07-14 03:32:09.184760 SecurityChannelState: 1
2023-07-14 03:32:24.250136 SecurityChannelState: 1
2023-07-14 03:32:39.313216 SecurityChannelState: 1
2023-07-14 03:32:54.381267 SecurityChannelState: 1
2023-07-14 03:33:09.446241 SecurityChannelState: 1
2023-07-14 03:33:24.512771 SecurityChannelState: 1
2023-07-14 03:33:39.581733 SecurityChannelState: 1
2023-07-14 03:33:54.645025 SecurityChannelState: 1
2023-07-14 03:34:09.701874 SecurityChannelState: 1
2023-07-14 03:34:24.765835 SecurityChannelState: 1
2023-07-14 03:34:39.829219 SecurityChannelState: 1
2023-07-14 03:34:54.894427 SecurityChannelState: 1
2023-07-14 03:35:09.962055 SecurityChannelState: 1
2023-07-14 03:35:25.029913 SecurityChannelState: 1
2023-07-14 03:35:40.097194 SecurityChannelState: 1
2023-07-14 03:35:55.163632 SecurityChannelState: 1
2023-07-14 03:36:10.228084 SecurityChannelState: 1
2023-07-14 03:36:25.293500 SecurityChannelState: 1
2023-07-14 03:36:40.361042 SecurityChannelState: 1
2023-07-14 03:36:55.426323 SecurityChannelState: 1
2023-07-14 03:37:10.492884 SecurityChannelState: 1
2023-07-14 03:37:25.560522 SecurityChannelState: 1
2023-07-14 03:37:40.622096 SecurityChannelState: 1
2023-07-14 03:37:55.691153 SecurityChannelState: 1
2023-07-14 03:38:10.759216 SecurityChannelState: 1
2023-07-14 03:38:25.823492 SecurityChannelState: 1
2023-07-14 03:38:40.878467 SecurityChannelState: 1
2023-07-14 03:38:55.944754 SecurityChannelState: 1
2023-07-14 03:39:11.006218 SecurityChannelState: 1
2023-07-14 03:39:26.074084 SecurityChannelState: 1
2023-07-14 03:39:41.130843 SecurityChannelState: 1
2023-07-14 03:39:56.199292 SecurityChannelState: 1
2023-07-14 03:40:11.266467 SecurityChannelState: 1
2023-07-14 03:40:26.321052 SecurityChannelState: 1
2023-07-14 03:40:41.385295 SecurityChannelState: 1
2023-07-14 03:40:56.451376 SecurityChannelState: 1
2023-07-14 03:41:11.514024 SecurityChannelState: 1
2023-07-14 03:41:26.582007 SecurityChannelState: 1
2023-07-14 03:41:41.641967 SecurityChannelState: 1
2023-07-14 03:41:56.705268 SecurityChannelState: 1
2023-07-14 03:42:11.779170 SecurityChannelState: 1
2023-07-14 03:42:26.846075 SecurityChannelState: 1
2023-07-14 03:42:41.905686 SecurityChannelState: 1
2023-07-14 03:42:56.973950 SecurityChannelState: 1
2023-07-14 03:43:12.032580 SecurityChannelState: 1
2023-07-14 03:43:27.100499 SecurityChannelState: 1
2023-07-14 03:43:42.166814 SecurityChannelState: 1
2023-07-14 03:43:57.230095 SecurityChannelState: 1
2023-07-14 03:44:12.293215 SecurityChannelState: 1
2023-07-14 03:44:27.363469 SecurityChannelState: 1
2023-07-14 03:44:42.416947 SecurityChannelState: 1
2023-07-14 03:44:57.472903 SecurityChannelState: 1
2023-07-14 03:45:12.537317 SecurityChannelState: 1
2023-07-14 03:45:27.605303 SecurityChannelState: 1
2023-07-14 03:45:42.673084 SecurityChannelState: 1
2023-07-14 03:45:57.737100 SecurityChannelState: 1
2023-07-14 03:46:12.804810 SecurityChannelState: 1
2023-07-14 03:46:27.869590 SecurityChannelState: 1
2023-07-14 03:46:42.931308 SecurityChannelState: 1
2023-07-14 03:46:58.001388 SecurityChannelState: 1
2023-07-14 03:47:13.065936 SecurityChannelState: 1
2023-07-14 03:47:28.133287 SecurityChannelState: 1
2023-07-14 03:47:43.163950 SecurityChannelState: 1
2023-07-14 03:47:58.230093 SecurityChannelState: 1
2023-07-14 03:48:13.297650 SecurityChannelState: 1
2023-07-14 03:48:28.354086 SecurityChannelState: 1
2023-07-14 03:48:43.376462 SecurityChannelState: 1
2023-07-14 03:48:58.440121 SecurityChannelState: 1
2023-07-14 03:49:13.510781 SecurityChannelState: 1
2023-07-14 03:49:28.577352 SecurityChannelState: 1
2023-07-14 03:49:43.640257 SecurityChannelState: 1
2023-07-14 03:49:58.716035 SecurityChannelState: 1
2023-07-14 03:50:13.786687 SecurityChannelState: 1
2023-07-14 03:50:28.844825 SecurityChannelState: 1
2023-07-14 03:50:43.901197 SecurityChannelState: 1
2023-07-14 03:50:58.971791 SecurityChannelState: 1
2023-07-14 03:51:14.039418 SecurityChannelState: 1
2023-07-14 03:51:29.106005 SecurityChannelState: 1
2023-07-14 03:51:44.168298 SecurityChannelState: 1
2023-07-14 03:51:59.237988 SecurityChannelState: 1
2023-07-14 03:52:14.306082 SecurityChannelState: 1
2023-07-14 03:52:29.376312 SecurityChannelState: 1
2023-07-14 03:52:44.432409 SecurityChannelState: 1
2023-07-14 03:52:59.501699 SecurityChannelState: 1
2023-07-14 03:53:14.565243 SecurityChannelState: 1
2023-07-14 03:53:29.590679 SecurityChannelState: 1
2023-07-14 03:53:44.658172 SecurityChannelState: 1
2023-07-14 03:53:59.720709 SecurityChannelState: 1
2023-07-14 03:54:14.774023 SecurityChannelState: 1
2023-07-14 03:54:29.834774 SecurityChannelState: 1
2023-07-14 03:54:44.905344 SecurityChannelState: 1
2023-07-14 03:54:59.975105 SecurityChannelState: 1
2023-07-14 03:55:15.033460 SecurityChannelState: 1
2023-07-14 03:55:30.096943 SecurityChannelState: 1
2023-07-14 03:55:45.163099 SecurityChannelState: 1
2023-07-14 03:56:00.221972 SecurityChannelState: 1
2023-07-14 03:56:15.273640 SecurityChannelState: 1
2023-07-14 03:56:30.342129 SecurityChannelState: 1
2023-07-14 03:56:45.409709 SecurityChannelState: 1
2023-07-14 03:57:00.478140 SecurityChannelState: 1
2023-07-14 03:57:15.542487 SecurityChannelState: 1
2023-07-14 03:57:30.608684 SecurityChannelState: 1
2023-07-14 03:57:45.672267 SecurityChannelState: 1
2023-07-14 03:58:00.742519 SecurityChannelState: 1
2023-07-14 03:58:15.806269 SecurityChannelState: 1
2023-07-14 03:58:30.873752 SecurityChannelState: 1
